id,est_psi03,est_psi13,est_psi23,method,p_I,ph,seed,psi03,psi13,psi23,sigma
27,1.0002554261864036,0.9991652986602431,0.999276931712233,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
28,0.9998715794631058,1.0007690265415183,1.00061511064179,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
29,0.9996783886270085,0.9985541470525336,0.9978390351093585,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
30,1.0002014477134884,1.0001741961672967,1.0019274476206492,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
31,1.0000111204957138,0.9999167097720402,0.9999717105549225,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
32,0.9998964237038888,1.0002181870752331,1.0010283828479765,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
33,1.0000949633475984,1.002316808569891,1.0003149765941464,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
34,0.9998985267462047,0.9992793791725454,0.9982837096904471,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
35,0.9999625162561512,0.9997262110980627,1.0002522609906987,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
36,1.0001488243852168,1.0032890121459994,1.0036433993243379,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
37,0.9994389874435,1.0010328226701204,1.0013435121038357,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
38,1.0002916999938654,1.0022676370862724,1.0016196366538272,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
39,1.000203175944187,1.0005132435551487,0.9997743712525323,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
40,1.0005219152015306,1.0000676662505577,1.0008331512935549,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
41,1.0000903406583823,0.9992333931257431,1.0008595072160975,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
42,1.000025425829313,0.9989295662509734,0.9999537975638473,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
43,0.9997792999608718,1.0027040011816024,1.0023062335201094,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
44,1.000373600716645,1.0023068934920463,1.001890524195168,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
45,1.0004932132682718,0.9991420881143925,0.9993280915520981,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
46,1.0003062570093637,1.000745736562639,1.0023585733203002,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
47,1.000407669010853,1.001836975518015,0.9998224397400107,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
48,0.9999801549227344,0.9984198830175965,0.9978499617493283,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
49,0.9999198464548252,0.9990026881271159,0.9983311683718131,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
50,1.0000158054655572,0.9997329793589145,1.0012938656699215,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
51,0.9999302520330221,0.9994603976319775,1.0000792902402507,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
52,1.000173638005763,0.9979177873491137,0.9982119213021092,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
53,0.9998295670323957,0.9976510355949026,0.9994944720633155,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
54,0.999632756989243,1.0004173171449215,0.9993128104587575,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
55,1.000179958493822,1.001372134982757,1.0010271117659935,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
56,0.9998136854245964,0.9974526215691168,0.9990559470924992,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
57,0.9999894954352418,0.9985242477181925,0.9997207531443764,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
58,1.0002073264955063,1.001686991596299,1.0008466593642662,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
59,1.0001012693822784,1.0007196821393913,0.9994228523058334,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
60,1.0000191918241101,0.9998703094979265,0.9982332758992967,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
61,1.000452355069724,0.9985400161525086,0.9977665590441636,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
62,0.9996383120386305,1.0002964903397185,1.0020253881948558,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
63,0.9998017617222313,0.9999709186072737,0.9993439800504732,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
64,1.0002016755623397,0.9992860344699546,0.9989080834184707,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
