id,est_psi03,est_psi13,est_psi23,method,p_I1,p_I2,ph1,ph2,seed,psi03,psi13,psi23
44,0.4390634765013488,1.1370651461842567,0.4429006251573594,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
45,0.4722034402934058,-1.6482697009829121,0.78322692464283,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
46,0.055372110834828375,-0.9652690904382589,-1.0658399419621634,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
47,-1.179323452456246,-0.4311696483489482,-0.06849162480852841,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
48,-1.44947948061656,0.9952313664818437,-0.01030605514923912,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
49,-0.2371073516048246,-1.1029580662638645,-0.2551789843178924,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
50,-1.5902049298358052,-0.8322439939903071,1.0524195951656456,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
51,-1.211258493210018,1.0689362969066454,-0.03661590091763382,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
52,-0.3503520031430837,0.7528459287101192,0.362640860475696,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
53,-0.9095000663890311,2.5449158999135517,1.168886680975879,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
54,1.6895399292528188,2.847958286192528,0.23738091583736565,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
55,32.62526949479154,-1.9870124753476788,-0.032574168752081224,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
56,-0.736690155007459,-0.26844497965429465,-0.7103186681667933,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
57,1.3318445170929598,-0.8141429083922239,0.11878573212582016,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
58,-0.4390838867475983,-3.006238298532058,-1.0643761689878766,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
59,-0.639367035022889,1.927479076968761,0.20192634799425402,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
