id,method,est_psi05,est_psi15,est_psi25,est_psi35,est_psi45
51,Robins',0.3558824443554836,-0.6943378130070608,-0.682422393477862,0.01213675305415907,0.06859508538514747
52,Three-step-g,1.9963534730753059,1.1761401265906715,0.06946849288539439,0.7427852521210028,0.06280422216790867
52,Three-step-ipw,2.20433339491253,1.274886922373018,0.025865396080418407,0.8045107136485281,0.06280422216790868
52,Robins',2.218134656919712,1.4917360160855302,0.2743951653349378,0.6567461733755704,0.06280422216364627
53,Three-step-g,0.24396313143747783,0.09098965232934157,0.506366133668363,0.023847602572538852,-0.02455907497395144
53,Three-step-ipw,0.5139357789038731,1.1821615424517644,0.6844800196166836,-0.19830250405057676,-0.024559074973951423
53,Robins',0.22387509651574516,-0.2878374701814369,0.4202617637465475,0.07746568917725458,-0.024559074973949095
54,Three-step-g,-0.12497300310394292,0.4730027312580732,-0.32680468263545087,-0.08217243367026492,0.040572620124913666
54,Three-step-ipw,-0.2623103693530993,0.22315183990744905,-0.31695662418923065,-0.06146129094238317,0.040572620124913444
54,Robins',-0.5140418079723156,0.2819751484361365,-0.57440034658585,-0.011067001393091611,0.040572620124897624
55,Three-step-g,0.47465348251212736,0.19746182333891485,0.030357911507319237,-0.4171518218627171,-0.10306620334474326
55,Three-step-ipw,0.07195038631395619,0.5266377061631572,-0.07538260479258456,-0.4661067540466794,-0.10306620334473274
55,Robins',0.5806408999318559,-0.11693885136942032,0.03967295126690191,-0.36519309665224664,-0.1030662033446852
56,Three-step-g,-1.8314324047034498,-1.505781038134968,-0.3648571495280924,-0.13453876805726991,-0.005066612253281839
56,Three-step-ipw,-1.4109186737597326,-1.389101904508739,-0.5525653753628351,-0.05903095452668383,-0.005066612253281795
56,Robins',-0.857248550414662,-1.3567674741101217,-0.3107830700250673,-0.1436352862171945,-0.00506661225304933
57,Three-step-g,-0.16542267274531014,0.8481317471156493,-0.23162316849256162,-0.3077833667290527,-0.013015452061558264
57,Three-step-ipw,-0.043498397957009376,0.9289933473392544,0.05731127074651486,-0.2077401472730578,-0.013015452061557175
57,Robins',0.6402813640539124,0.7104235201364567,0.0702926972153527,-0.19286320178689012,-0.013015452062007063
58,Three-step-g,-0.9199910117196084,-0.329927332936581,0.2027242232632787,0.061120692301044804,-0.03192238984983575
58,Three-step-ipw,-1.2138949090704523,-0.19178805816477146,0.3959750812112972,-0.26215764619305565,-0.031922389849836134
58,Robins',0.09363359425803955,-0.0723834817099657,0.3026575812539829,0.062123569172663054,-0.03192238984983624
59,Three-step-g,0.32880863551655676,2.741335711847448,0.42214211809072455,0.11900860910935492,-0.0345665175756491
