id,est_psi03,est_psi13,est_psi23,method,p_I1,p_I2,ph1,ph2,seed,psi03,psi13,psi23,gamma13,gamma23
149,1.0215381855818237,0.09373493309217462,1.1493823995235906,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
150,1.2117006448135477,0.1061496005927702,0.9734256373820225,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
151,1.0812442317132203,0.09415907226596293,0.912440588535242,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
152,1.0379445615061207,0.08746560156377271,1.098399912487382,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
153,0.9113383656623646,0.09133347051002157,1.1498876678053618,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
154,1.1419236306249119,0.1403737877084634,0.944401884859517,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
155,1.1059922752932323,0.1416315561288614,0.9933951052047395,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
156,1.3866954433834395,0.09518554424213391,1.2076348774684469,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
157,0.9598152338209177,0.1104629098329809,0.7015922886073608,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
158,1.386754079701137,0.15391325423090965,1.0252626173416493,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
159,1.1119328242158486,0.16685872091469017,1.0224789343678127,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
160,1.1571590650338144,0.10265650321803745,1.1579348680013688,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
161,1.1115444670371495,0.11282164015508558,0.7516809202489803,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
162,1.470086955069779,0.1726669598853903,0.8796802053368459,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
163,1.2323579269806715,0.13199662054931455,1.030338776735895,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
164,0.7480957381641414,0.1313525745749791,0.70340120033944,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
165,1.0088250877171276,0.13375500868430718,1.0678496880293658,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
166,1.1306675833474502,0.08954895307552924,1.3106451433804975,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
167,0.804510220658025,0.10080013300659871,1.0118162465797882,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
168,1.1535055758334063,0.07714332740747344,0.9285108782527298,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
169,0.9854068871301094,0.12876209309105344,0.8741479361689813,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
170,1.1444035458685653,0.09400463437002772,1.1330070555428071,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
171,0.9191543401014224,0.09510718053908798,0.8032560872322664,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
172,1.1708521180500717,0.13507917077323406,0.9300331816921639,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
173,1.031775762367852,0.09012512925920095,0.9924183444053722,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
174,1.1051373373231907,0.128863275974043,1.159542085149918,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
175,1.240357945970582,0.08372388665002907,0.6255113564113427,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
176,0.7163938503253152,0.08736428048943909,0.7670326052921582,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
177,1.2231360555931945,0.10573395019274646,1.0715052343320575,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
178,1.0696382561142252,0.11870140387777203,1.1678972306042148,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
179,0.9472174445422038,0.09321220477334984,1.2695457250333082,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
180,1.3747110236761588,0.11762919995066126,0.7973424132821689,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
181,1.298653068150108,0.11087315847865187,1.223796898514887,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
182,1.1807549164280693,0.0975105679123485,1.0442915982836718,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
183,1.320696669105693,0.12311043967831617,1.2111742799784713,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
184,1.1091265063053906,0.11337601809551849,1.0799570911637753,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
185,1.2044719578829952,0.1087813574275181,0.9655292905867506,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
186,1.4220475934439303,0.10979955112952666,1.0652478785925534,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
187,1.4856733437408396,0.11848952274997389,1.007746267760734,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
188,1.1671264295049457,0.11778281136021657,1.1503996272147894,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
189,1.2882101920815574,0.09149191467516825,1.1039191997416986,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
190,1.1827044688921868,0.11912887027366156,1.1567236826297502,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
191,0.7234796441075443,0.09974180981327128,0.8416318413715554,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
192,1.1898246599382403,0.1482999068885752,0.98953059945721,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
193,0.8886668433341033,0.1341007473341917,0.8418622586448951,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
194,1.4832715980573437,0.08990983422486624,0.9705541238535765,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
195,0.6532242034517396,0.07894483470956014,1.025278136686338,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
196,0.9178885819528887,0.10297913773932676,1.01717511521854,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
197,1.1370004878165292,0.0945910858210296,1.196906922988128,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
198,1.2867626161069927,0.1402061852986983,0.7280241310790316,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
199,1.4752022011597279,0.11182209669273183,1.2717622218939937,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
200,1.2513889994245768,0.1386496743079331,1.2598582910974467,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
201,1.2811321690504045,0.07943897992721878,1.330139921333558,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
202,1.0354948519836973,0.1099289684181855,0.9384747056675513,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
203,1.4015803448361055,0.09316706402356063,0.9026016966393712,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
204,1.2390672400847533,0.08529914712534174,1.1090207731960835,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
205,1.1984833293260453,0.15332367211718959,1.09717815496547,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
206,1.2607144821996876,0.12845618113667664,1.031437452603618,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
207,1.190615533368335,0.11457851826685614,1.162700991944394,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
208,0.8730887751459246,0.10375726856407622,0.9739048611169661,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
209,1.1758536449627528,0.11324405338264096,1.3632634367214005,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
210,0.9177388960063629,0.07617431441296767,1.2321719119380374,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
211,1.3635044176169044,0.1246728873777005,1.054562590408519,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
212,1.307326062926868,0.10982321884127566,1.4553299263504011,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
213,1.3044882417203632,0.09462897358779648,0.9289857651153807,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
214,0.8890801996940209,0.08525096569256808,1.229164888605562,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
215,0.8780836513105695,0.08414814156645872,1.0943865343331485,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
216,1.4827439298174685,0.1250660893798256,1.1030820239149572,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
217,1.586613429989769,0.13022916347114724,1.1480459131881693,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
218,0.9363939578938849,0.05704576373601069,1.0877872332528897,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
219,1.1998284220415987,0.11944356859891005,1.038371267061652,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
220,1.4110160943512997,0.11805210996119885,1.0055334613001459,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
221,1.154648644315702,0.11535817996755744,0.8351400786018636,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
222,1.1743409330362349,0.11995937755568634,1.0827314714644491,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
223,1.2056977568974336,0.12821044159816958,1.6922320439635359,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
224,0.9752765910596501,0.06066129216688771,0.6401547662268161,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
225,0.8902544027634168,0.10966966135057354,0.876332933533985,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
226,1.4380638890352062,0.13326297653611213,0.9919450173020351,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
227,1.3043781999251471,0.08576645227291774,1.2389667152390689,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
228,1.2873409063580152,0.12112172189735762,1.156211499759751,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
229,1.0214016857817585,0.06952028191394835,1.0152916565972043,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
230,0.9312846061755694,0.1290643394971095,0.7050821760085935,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
231,1.4401814293126147,0.1136983445764534,1.2313520689377402,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
232,0.9577901255834327,0.08902708524683983,1.0843450141824795,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
233,0.9550616318657722,0.10472467815400892,1.2716852430464236,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
234,1.025588535961233,0.09783396906323061,0.9657391858689633,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
235,0.9416416324462044,0.11409817480105981,1.1339033155883456,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
236,0.7422912742370258,0.10222709344467674,1.2412683014479242,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
237,0.9575147995205533,0.10862650100542529,0.8306975736813678,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
238,1.3264756597458474,0.11711832707372981,1.0017364677076608,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
239,0.7489036354374103,0.07074148865170399,0.8066682728136833,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
240,1.1037907139141727,0.13582809632543805,0.9707086071983168,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
241,0.9344245367441472,0.14089131172162828,1.0971863510158817,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
242,1.192818321235338,0.1463452090123355,1.0765070492993185,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
243,1.1145290521135558,0.10785255089043,0.6361497195239556,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
244,1.2409180884093458,0.1068599051634491,1.4109965000394538,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
245,1.1246506328784522,0.0897532245829167,1.2424412736709092,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
246,0.7012182117314874,0.07648047180753399,0.9262047302773097,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
247,1.1607208952803367,0.11557902240055178,1.0225267266807574,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
248,1.3223864876022313,0.09593820233882704,0.8473916477983336,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
249,1.2123058092595127,0.12872973518704092,1.058163337262849,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
250,0.773312520149395,0.10479463901524935,0.872065129877115,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
251,1.0993524904305843,0.14567214014215624,0.9571495950085808,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
252,1.1926937290129884,0.11100672167375422,1.0512472961268016,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
253,0.9060854406584258,0.1439438263799623,0.9587193181944303,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
254,1.0365268592555434,0.11520980720040337,0.6488635957664036,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
255,1.0548335467928887,0.07884310286797111,1.0109622450103248,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
256,0.9631702477774542,0.06760909458887855,0.6377506062162711,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
257,0.9902801617014693,0.1394520861255216,1.0581708261959297,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
258,0.7610984300348611,0.09891123807983832,0.8947247182575527,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
259,0.984000379497883,0.06384160378224026,1.051473118087138,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
260,0.9483068684278546,0.07434609406390105,0.8096717048090352,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
261,1.1396734988325414,0.1221223287720913,0.9267202356856361,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
262,0.9454471864777203,0.13457036552865698,1.0825336365655132,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
263,0.9262189122811698,0.08439332176001044,1.1044055339942398,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
264,1.3263657758569727,0.12849109489835303,1.028077725523244,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
265,0.9078669735423809,0.13327995077258847,0.8570386811247952,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
266,0.9298779965930143,0.09362469602908484,0.8677627775221517,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
267,0.9920652316839144,0.14248692112966851,0.8436830012585786,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
268,0.7892593129833025,0.12848170153846702,1.1398902281131078,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
269,0.9542272413969136,0.15717971121309487,1.0709153356718353,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
270,1.1679395569574813,0.06420676565439426,1.209360263933178,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
271,1.1310288912910953,0.0991171171069593,0.792655033322786,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
272,0.8054749030447774,0.07334546001462025,0.7384737982311782,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
273,1.1996884535269363,0.13613944765756056,0.8754732552392314,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
274,1.037009556672932,0.15579763401417993,1.0272837104879282,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
275,1.1732230078160992,0.14508640590955882,1.2176294988278817,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
276,1.0184775902458574,0.07236650908344334,1.0257649017240553,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
277,1.363680767923137,0.12375373024632677,0.9752934475795272,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
278,1.248689845446312,0.09030775795875588,0.971078533700958,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
279,1.0953895332947796,0.09800434449824078,0.7882462238501882,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
280,1.39626757272225,0.1550074307384945,0.9280761499392269,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
281,1.3803739494634684,0.11446432772281341,1.4425831032211234,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
282,1.3182638745790218,0.06341673203915904,0.928176374563673,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
283,1.2818938413908472,0.14217898506713886,0.8919260494456115,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
284,1.1035815849303046,0.11377946932578328,0.6239100403546533,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
285,1.0719738836835075,0.0684067505820911,1.0396809152442146,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
286,1.2397448199403345,0.08923817398380861,1.0802275907985177,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
287,1.196378278080744,0.11563318147999854,0.86551559069483,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
288,0.6792785575003594,0.10200226227375904,1.174206971551271,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
289,0.9639480693091198,0.15272252085631513,1.0112042690889553,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
290,0.8044736333998914,0.12082333518202083,0.7905798029687744,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
291,1.4285846296687208,0.12077536527105143,1.2975542570241088,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
292,1.5180872975278912,0.11116298619317444,0.925327779886726,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
293,0.948442981830546,0.08328359949661557,1.0984866240949553,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
294,1.1973172430225305,0.09870149785123251,1.2077011788863659,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
295,1.1603976435191412,0.1418287987665049,0.9569935275050889,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
296,1.1121939928534887,0.07378518061735266,1.1206525644195429,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
297,0.9630609968270063,0.08536761553077116,0.8248554292374736,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
298,1.566567383455612,0.12506891304490783,0.9615472660686933,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
299,1.1273884995933776,0.1221787509268873,0.7711064728936075,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
300,1.0339664374924908,0.10083292736548655,1.1082291184234407,Robins' estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
1,0.905778490799149,0.04590393088349722,1.2498833179338824,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
2,0.9126002726685096,0.10202741576990518,0.9169842881429152,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
3,0.6552953982704169,0.11862493920563548,1.0716564352334128,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
4,1.1025980782344258,0.11140959201445141,0.9579449741613153,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
5,0.6721311517330582,0.09091575798541052,0.729566450587688,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
6,1.132260604681628,0.10382213970700732,1.0406477797591935,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
7,1.4156921445222144,0.1005853612821129,1.175548410142164,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
8,0.7807657443873254,0.10679013284609815,0.9996086912549439,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
9,0.7501924800319592,0.07096595673907774,1.0918287364021355,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
10,0.810096238343541,0.09258739629267303,1.166932624827594,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
11,1.274805236412383,0.11604745814570863,1.268366609745959,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
12,0.9320890191850415,0.08559434084976916,1.1922326878248446,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
13,1.3835683242262555,0.11274563271914326,1.004491550796267,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
14,0.6253550295117858,0.0695513558470843,0.9322752545663219,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
15,0.9394944646616589,0.06632238502998165,0.9647106838230776,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
16,1.0892875578361343,0.10026587986957976,0.793818661416408,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
17,1.3569594422710378,0.14116121030251863,0.9350627836471153,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
18,1.2660930265343997,0.058010403625886324,0.9751256878871074,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
19,0.8227975146443134,0.10821424434507558,0.9334693656770455,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
20,1.1781540660471521,0.13946344721131207,1.1887760986907787,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
21,1.0764403175314998,0.10339537840571822,0.9424006005236331,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
22,1.127024665899868,0.11716011186962796,1.1799879604280983,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
23,0.9927642401993803,0.12070212735079656,1.2490142808227453,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
24,1.4017881950672395,0.09320473319880712,0.8513499689440446,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
25,1.0510704404781779,0.12229364573628608,0.8862214605731127,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
26,1.0753059193539467,0.11163048209591095,0.8554086493980765,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
27,1.002672563119365,0.1144408866100266,1.0107662361676322,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
28,0.8279473882148661,0.09057591992568878,0.8563452496823563,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
29,0.9675494612976677,0.062331800608231555,1.0698732066215872,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
30,0.9121908361689478,0.09931160775346758,1.1983863220307729,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
31,1.0917072915986332,0.13084884687820394,1.221276825648419,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
32,0.9977274475152296,0.07024960398368135,0.8328526164565707,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
33,1.264038390263655,0.12178920398155489,0.9251200441585656,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
34,1.0258176953940445,0.04394142541660036,0.7832970347928371,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
35,1.1077659461251264,0.123400546899265,1.4250046787427975,GMM estimator,0.2,0.2,0.5,0.5,3411,1.0,1.0,1.0,wrong,correct
