id,est_psi03,est_psi13,est_psi23,method,p_I,ph,seed,psi03,psi13,psi23,sigma
60,-4.01056271759334,-2.6104425373086886,-2.315766683416811,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
61,7.638363937011069,4.628684028999698,-2.7878236748194443,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
62,10.403319159117501,1.9173772340341537,-5.926180956431911,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
63,-8.624567042128664,6.717873565518252,0.6069691564174907,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
64,-1.3646064741792516,5.222114362269246,4.898602953815742,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
65,-1.9873673128257803,-10.761177380567773,-4.476566037721208,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
66,-1.8356141080236803,-4.344442616122402,1.90770072170638,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
67,1.3017736294178954,7.603439563259585,2.8794461606347754,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
68,6.013398434776446,-0.46835908521865177,-4.937785654923084,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
69,-6.892298051960732,-8.48592264509187,-10.438569596876036,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
70,5.275336249327558,6.7516283057271895,1.592851930498838,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
71,1.2121094944632296,-0.2711078540593116,-1.5055072551758515,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
72,2.1330779727498888,4.6613193805792505,-0.7497017377303241,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
73,-5.528350775661181,-1.1572044343162877,2.8854583153852595,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
74,2.4597526441409516,-3.433733913446879,0.8103781194796171,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
75,1.0078005059844035,-2.9263237046782793,-2.417176584926965,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
76,-9.914286337998675,5.509806299376628,4.762027530455966,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
